,Unnamed: 0_x,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,flight,Aircraft_Class,Aircraft_Stand,Taxiing_cost_solution,Parking_usage_cost_solution,Bus_usage_cost_solution,Total_cost_solution,Unnamed: 0_y,JetBridge_on_Arrival,JetBridge_on_Departure,1,2,3,4,5,Terminal,Taxiing_Time,JetBridge_Handling_Time,Away_Handling_Time,Bus_Time,num_needed_Buses,is_JetBridge,is_correct_JetBridge_Terminal,is_correct_JetBridge,Handling_Time,JetBridge_can_be_used,start_parking,end_parking,is_parking_conflict,is_wide_body_intersect,Taxiing_cost,Parking_usage_cost,Bus_usage_cost,Total_cost
678,678,D,2019-08-17 07:10:00,OK,899,I,2,PRG,73H,189,170,678,Narrow_Body,48,600.0,1250.0,0.0,1850.0,47,I,I,32,6,12,32,7,2.0,20,50,65,6,3,True,True,True,50,True,2019-08-17 06:00:00,2019-08-17 06:50:00,False,False,600,1250,0,1850
679,679,D,2019-08-17 08:20:00,FV,6137,D,3,KRR,73H,189,95,679,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,True,50,True,2019-08-17 07:20:00,2019-08-17 08:10:00,False,False,300,1250,0,1550
680,680,A,2019-08-17 13:55:00,FV,6138,D,3,KRR,73H,189,188,680,Narrow_Body,17,360.0,1250.0,0.0,1610.0,16,D,D,28,12,10,28,14,3.0,12,50,65,10,3,True,True,True,50,True,2019-08-17 14:07:00,2019-08-17 14:57:00,False,False,360,1250,0,1610
681,681,D,2019-08-17 09:25:00,FV,6139,I,3,NCE,73H,189,155,681,Narrow_Body,21,420.0,1250.0,0.0,1670.0,20,I,I,26,13,10,29,14,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 08:21:00,2019-08-17 09:11:00,False,False,420,1250,0,1670
682,682,A,2019-08-17 18:20:00,FV,6140,I,3,NCE,73H,189,132,682,Narrow_Body,13,300.0,1625.0,180.0,2105.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,False,65,False,2019-08-17 18:30:00,2019-08-17 19:35:00,False,False,300,1625,180,2105
683,683,D,2019-08-17 22:10:00,FV,6141,D,3,SIP,73H,189,40,683,Narrow_Body,5,210.0,1495.0,135.0,1840.0,4,N,N,25,19,9,29,14,,7,50,65,9,1,False,,,65,False,2019-08-17 20:58:00,2019-08-17 22:03:00,False,False,210,1495,135,1840
684,684,A,2019-08-17 14:30:00,FV,6142,D,3,SIP,73H,189,189,684,Narrow_Body,15,420.0,1250.0,0.0,1670.0,14,D,D,26,11,7,28,14,3.0,14,50,65,7,3,True,True,True,50,True,2019-08-17 14:44:00,2019-08-17 15:34:00,False,False,420,1250,0,1670
685,685,D,2019-08-17 17:00:00,FV,6157,D,3,SIP,73H,189,189,685,Narrow_Body,15,420.0,1250.0,0.0,1670.0,14,D,D,26,11,7,28,14,3.0,14,50,65,7,3,True,True,True,50,True,2019-08-17 15:56:00,2019-08-17 16:46:00,False,False,420,1250,0,1670
686,686,A,2019-08-17 09:45:00,FV,6158,D,3,SIP,73H,189,188,686,Narrow_Body,18,390.0,1250.0,0.0,1640.0,17,D,D,27,15,7,28,15,3.0,13,50,65,7,3,True,True,True,50,True,2019-08-17 09:58:00,2019-08-17 10:48:00,False,False,390,1250,0,1640
687,687,D,2019-08-17 08:40:00,FV,6161,D,3,KGD,73H,189,130,687,Narrow_Body,4,240.0,1495.0,270.0,2005.0,3,N,N,25,19,9,28,12,,8,50,65,9,2,False,,,65,False,2019-08-17 07:27:00,2019-08-17 08:32:00,False,False,240,1495,270,2005
688,688,A,2019-08-17 13:35:00,FV,6162,D,3,KGD,73H,189,167,688,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,3,True,True,True,50,True,2019-08-17 13:45:00,2019-08-17 14:35:00,False,False,300,1250,0,1550
689,689,D,2019-08-17 23:25:00,FV,6163,D,3,KGD,73H,189,157,689,Narrow_Body,5,210.0,1495.0,270.0,1975.0,4,N,N,25,19,9,29,14,,7,50,65,9,2,False,,,65,False,2019-08-17 22:13:00,2019-08-17 23:18:00,False,False,210,1495,270,1975
690,690,A,2019-08-17 08:10:00,FV,6164,D,3,KGD,73H,189,185,690,Narrow_Body,16,330.0,1250.0,0.0,1580.0,15,D,D,29,13,5,27,11,3.0,11,50,65,5,3,True,True,True,50,True,2019-08-17 08:21:00,2019-08-17 09:11:00,False,False,330,1250,0,1580
691,691,D,2019-08-17 00:40:00,FV,6167,D,3,REN,73H,189,125,691,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,2,True,True,True,50,True,2019-08-16 23:40:00,2019-08-17 00:30:00,False,False,300,1250,0,1550
692,692,A,2019-08-17 06:05:00,FV,6168,D,3,REN,73H,189,133,692,Narrow_Body,9,300.0,1495.0,240.0,2035.0,8,D,D,28,15,9,26,11,3.0,13,50,65,9,2,True,True,True,50,True,2019-08-17 06:18:00,2019-08-17 07:08:00,False,False,390,1250,0,1640
693,693,D,2019-08-17 19:25:00,FV,6171,D,3,REN,73H,189,99,693,Narrow_Body,18,390.0,1250.0,0.0,1640.0,17,D,D,27,15,7,28,15,3.0,13,50,65,7,2,True,True,True,50,True,2019-08-17 18:22:00,2019-08-17 19:12:00,False,False,390,1250,0,1640
694,694,A,2019-08-17 07:15:00,FV,6172,D,3,REN,73H,189,142,694,Narrow_Body,15,420.0,1250.0,0.0,1670.0,14,D,D,26,11,7,28,14,3.0,14,50,65,7,2,True,True,True,50,True,2019-08-17 07:29:00,2019-08-17 08:19:00,False,False,420,1250,0,1670
695,695,D,2019-08-17 17:20:00,FV,6183,D,3,ROV,73H,189,122,695,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 16:10:00,2019-08-17 17:15:00,False,False,150,1495,210,1855
696,696,A,2019-08-17 22:20:00,FV,6184,D,3,ROV,73H,189,184,696,Narrow_Body,16,330.0,1250.0,0.0,1580.0,15,D,D,29,13,5,27,11,3.0,11,50,65,5,3,True,True,True,50,True,2019-08-17 22:31:00,2019-08-17 23:21:00,False,False,330,1250,0,1580
697,697,D,2019-08-17 16:05:00,FV,6185,D,3,AER,73H,189,153,697,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 14:55:00,2019-08-17 16:00:00,False,False,150,1495,210,1855
698,698,A,2019-08-17 22:20:00,FV,6186,D,3,AER,73H,189,152,698,Narrow_Body,9,300.0,1495.0,240.0,2035.0,8,D,D,28,15,9,26,11,3.0,13,50,65,9,2,True,True,True,50,True,2019-08-17 22:33:00,2019-08-17 23:23:00,False,False,390,1250,0,1640
699,699,D,2019-08-17 09:25:00,FV,6187,D,3,MRV,73H,189,186,699,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,3,True,True,True,50,True,2019-08-17 08:25:00,2019-08-17 09:15:00,False,False,300,1250,0,1550
700,700,A,2019-08-17 15:20:00,FV,6188,D,3,MRV,73H,189,185,700,Narrow_Body,17,360.0,1250.0,0.0,1610.0,16,D,D,28,12,10,28,14,3.0,12,50,65,10,3,True,True,True,50,True,2019-08-17 15:32:00,2019-08-17 16:22:00,False,False,360,1250,0,1610
701,701,D,2019-08-17 15:30:00,FV,6191,D,3,ROV,73H,189,107,701,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 14:26:00,2019-08-17 15:16:00,False,False,420,1250,0,1670
702,702,A,2019-08-17 20:35:00,FV,6192,D,3,ROV,73H,189,150,702,Narrow_Body,11,180.0,1495.0,180.0,1855.0,10,D,D,25,15,10,27,12,3.0,14,50,65,10,2,True,True,True,50,True,2019-08-17 20:49:00,2019-08-17 21:39:00,False,False,420,1250,0,1670
703,703,D,2019-08-17 22:55:00,FV,6193,D,3,ROV,73H,189,120,703,Narrow_Body,14,390.0,1250.0,0.0,1640.0,13,D,D,28,15,9,26,11,3.0,13,50,65,9,2,True,True,True,50,True,2019-08-17 21:52:00,2019-08-17 22:42:00,False,False,390,1250,0,1640
704,704,A,2019-08-17 04:50:00,FV,6194,D,3,ROV,73H,189,149,704,Narrow_Body,16,330.0,1250.0,0.0,1580.0,15,D,D,29,13,5,27,11,3.0,11,50,65,5,2,True,True,True,50,True,2019-08-17 05:01:00,2019-08-17 05:51:00,False,False,330,1250,0,1580
705,705,D,2019-08-17 10:50:00,FV,6637,I,3,ORY,73H,189,177,705,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,3,True,True,True,50,True,2019-08-17 09:47:00,2019-08-17 10:37:00,False,False,390,1250,0,1640
706,706,A,2019-08-17 20:05:00,FV,6638,I,3,ORY,73H,189,133,706,Narrow_Body,1,150.0,1495.0,210.0,1855.0,0,N,N,27,19,7,26,11,,5,50,65,7,2,False,,,65,False,2019-08-17 20:10:00,2019-08-17 21:15:00,False,False,150,1495,210,1855
707,707,D,2019-08-17 13:25:00,RL,7515,I,2,CFU,738,189,152,707,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 12:14:00,2019-08-17 13:19:00,False,False,180,1495,330,2005
708,708,D,2019-08-17 00:50:00,RL,7537,I,2,LCA,738,189,152,708,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-16 23:39:00,2019-08-17 00:44:00,False,False,180,1495,330,2005
709,709,A,2019-08-17 09:20:00,RL,7538,I,2,LCA,738,189,152,709,Narrow_Body,78,180.0,1495.0,330.0,2005.0,77,N,N,25,11,18,30,18,,6,50,65,11,2,False,,,65,False,2019-08-17 09:26:00,2019-08-17 10:31:00,False,False,180,1495,330,2005
710,710,D,2019-08-17 14:45:00,RL,7545,I,2,GZP,738,189,177,710,Narrow_Body,48,600.0,1250.0,0.0,1850.0,47,I,I,32,6,12,32,7,2.0,20,50,65,6,3,True,True,True,50,True,2019-08-17 13:35:00,2019-08-17 14:25:00,False,False,600,1250,0,1850
711,711,D,2019-08-17 00:50:00,RL,7745,I,2,PMI,738,189,188,711,Narrow_Body,48,600.0,1250.0,0.0,1850.0,47,I,I,32,6,12,32,7,2.0,20,50,65,6,3,True,True,True,50,True,2019-08-16 23:40:00,2019-08-17 00:30:00,False,False,600,1250,0,1850
712,712,A,2019-08-17 11:05:00,RL,7746,I,2,PMI,738,189,182,712,Narrow_Body,49,660.0,1250.0,0.0,1910.0,48,I,I,35,10,12,31,7,2.0,22,50,65,10,3,True,True,True,50,True,2019-08-17 11:27:00,2019-08-17 12:17:00,False,False,660,1250,0,1910
713,713,D,2019-08-17 18:20:00,EO,147,D,3,LED,73J,209,206,713,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,3,True,True,True,50,True,2019-08-17 17:20:00,2019-08-17 18:10:00,False,False,300,1250,0,1550
714,714,A,2019-08-17 22:05:00,EO,148,D,3,LED,73J,209,175,714,Narrow_Body,12,420.0,1250.0,0.0,1670.0,11,D,D,25,15,10,27,12,3.0,14,50,65,10,3,True,True,True,50,True,2019-08-17 22:19:00,2019-08-17 23:09:00,False,False,420,1250,0,1670
715,715,D,2019-08-17 23:30:00,EO,173,D,3,SVX,73J,209,170,715,Narrow_Body,15,420.0,1250.0,0.0,1670.0,14,D,D,26,11,7,28,14,3.0,14,50,65,7,3,True,True,True,50,True,2019-08-17 22:26:00,2019-08-17 23:16:00,False,False,420,1250,0,1670
716,716,D,2019-08-17 07:15:00,EO,177,D,3,LED,73J,209,184,716,Narrow_Body,18,390.0,1250.0,0.0,1640.0,17,D,D,27,15,7,28,15,3.0,13,50,65,7,3,True,True,True,50,True,2019-08-17 06:12:00,2019-08-17 07:02:00,False,False,390,1250,0,1640
717,717,A,2019-08-17 10:50:00,EO,178,D,3,LED,73J,209,189,717,Narrow_Body,18,390.0,1250.0,0.0,1640.0,17,D,D,27,15,7,28,15,3.0,13,50,65,7,3,True,True,True,50,True,2019-08-17 11:03:00,2019-08-17 11:53:00,False,False,390,1250,0,1640
718,718,D,2019-08-17 11:50:00,EO,187,D,3,ROV,73J,209,165,718,Narrow_Body,10,150.0,1495.0,270.0,1915.0,9,D,D,29,13,6,25,13,3.0,10,50,65,6,3,True,True,True,50,True,2019-08-17 10:50:00,2019-08-17 11:40:00,False,False,300,1250,0,1550
719,719,A,2019-08-17 16:10:00,EO,188,D,3,ROV,73J,209,195,719,Narrow_Body,13,300.0,1250.0,0.0,1550.0,12,D,D,29,13,6,25,13,3.0,10,50,65,6,3,True,True,True,50,True,2019-08-17 16:20:00,2019-08-17 17:10:00,False,False,300,1250,0,1550
720,720,A,2019-08-17 08:00:00,D2,151,D,1,CEE,SU9,100,31,720,Regional,194,210.0,1150.0,180.0,1540.0,189,N,N,12,40,34,15,38,,7,40,50,12,1,False,,,50,False,2019-08-17 08:07:00,2019-08-17 08:57:00,False,False,210,1150,180,1540
721,721,D,2019-08-17 09:05:00,D2,152,D,1,CEE,SU9,100,27,721,Regional,88,150.0,1150.0,180.0,1480.0,86,N,N,12,37,39,16,35,,5,40,50,12,1,False,,,50,False,2019-08-17 08:10:00,2019-08-17 09:00:00,False,False,150,1150,180,1480
722,722,A,2019-08-17 20:55:00,D2,153,D,1,CEE,SU9,100,29,722,Regional,210,150.0,1150.0,195.0,1495.0,205,N,N,13,36,34,13,39,,5,40,50,13,1,False,,,50,False,2019-08-17 21:00:00,2019-08-17 21:50:00,False,False,150,1150,195,1495
723,723,D,2019-08-17 21:55:00,D2,154,D,1,CEE,SU9,100,24,723,Regional,199,150.0,1150.0,225.0,1525.0,194,N,N,15,37,31,10,38,,5,40,50,15,1,False,,,50,False,2019-08-17 21:00:00,2019-08-17 21:50:00,False,False,150,1150,225,1525
724,724,A,2019-08-17 09:15:00,AY,711,I,3,HEL,E90,100,72,724,Regional,2,150.0,1150.0,150.0,1450.0,1,N,N,29,18,10,25,13,,5,40,50,10,1,False,,,50,False,2019-08-17 09:20:00,2019-08-17 10:10:00,False,False,150,1150,150,1450
725,725,D,2019-08-17 10:00:00,AY,712,I,3,HEL,E90,100,98,725,Regional,24,390.0,1000.0,0.0,1390.0,23,I,I,29,12,6,26,12,3.0,13,40,50,6,2,True,True,True,40,True,2019-08-17 09:07:00,2019-08-17 09:47:00,False,False,390,1000,0,1390
726,726,A,2019-08-17 19:20:00,AY,713,I,3,HEL,E90,100,99,726,Regional,24,390.0,1000.0,0.0,1390.0,23,I,I,29,12,6,26,12,3.0,13,40,50,6,2,True,True,True,40,True,2019-08-17 19:33:00,2019-08-17 20:13:00,False,False,390,1000,0,1390
727,727,D,2019-08-17 20:30:00,AY,714,I,3,HEL,E90,100,91,727,Regional,21,420.0,1000.0,0.0,1420.0,20,I,I,26,13,10,29,14,3.0,14,40,50,10,2,True,True,True,40,True,2019-08-17 19:36:00,2019-08-17 20:16:00,False,False,420,1000,0,1420
728,728,A,2019-08-17 12:50:00,AY,715,I,3,HEL,E90,100,67,728,Regional,2,150.0,1150.0,150.0,1450.0,1,N,N,29,18,10,25,13,,5,40,50,10,1,False,,,50,False,2019-08-17 12:55:00,2019-08-17 13:45:00,False,False,150,1150,150,1450
729,729,D,2019-08-17 13:35:00,AY,716,I,3,HEL,E90,100,80,729,Regional,1,150.0,1150.0,105.0,1405.0,0,N,N,27,19,7,26,11,,5,40,50,7,1,False,,,50,False,2019-08-17 12:40:00,2019-08-17 13:30:00,False,False,150,1150,105,1405
730,730,A,2019-08-17 01:35:00,AY,719,I,3,HEL,E90,100,100,730,Regional,19,300.0,1000.0,0.0,1300.0,18,I,I,28,14,7,30,12,3.0,10,40,50,7,2,True,True,True,40,True,2019-08-17 01:45:00,2019-08-17 02:25:00,False,False,300,1000,0,1300
731,731,D,2019-08-17 05:00:00,AY,720,I,3,HEL,E90,100,100,731,Regional,11,180.0,1150.0,180.0,1510.0,10,D,D,25,15,10,27,12,3.0,14,40,50,10,2,True,True,False,50,False,2019-08-17 03:56:00,2019-08-17 04:46:00,False,False,420,1250,300,1970
732,732,D,2019-08-17 13:30:00,EO,167,D,3,LED,E90,110,105,732,Regional,13,300.0,1000.0,0.0,1300.0,12,D,D,29,13,6,25,13,3.0,10,40,50,6,2,True,True,True,40,True,2019-08-17 12:40:00,2019-08-17 13:20:00,False,False,300,1000,0,1300
733,733,A,2019-08-17 16:55:00,EO,168,D,3,LED,E90,110,87,733,Regional,16,330.0,1000.0,0.0,1330.0,15,D,D,29,13,5,27,11,3.0,11,40,50,5,2,True,True,True,40,True,2019-08-17 17:06:00,2019-08-17 17:46:00,False,False,330,1000,0,1330
734,734,A,2019-08-17 06:10:00,EO,186,D,3,KZN,E90,110,83,734,Regional,1,150.0,1150.0,210.0,1510.0,0,N,N,27,19,7,26,11,,5,40,50,7,2,False,,,50,False,2019-08-17 06:15:00,2019-08-17 07:05:00,False,False,150,1150,210,1510
735,735,D,2019-08-17 23:55:00,EO,189,D,3,NBC,E90,110,94,735,Regional,17,360.0,1000.0,0.0,1360.0,16,D,D,28,12,10,28,14,3.0,12,40,50,10,2,True,True,True,40,True,2019-08-17 23:03:00,2019-08-17 23:43:00,False,False,360,1000,0,1360
736,736,A,2019-08-17 06:00:00,EO,190,D,3,NBC,E90,110,70,736,Regional,79,240.0,1150.0,240.0,1630.0,78,N,N,27,15,16,27,16,,8,40,50,16,1,False,,,50,False,2019-08-17 06:08:00,2019-08-17 06:58:00,False,False,240,1150,240,1630
737,737,A,2019-08-17 06:00:00,EO,198,D,3,LED,E90,110,86,737,Regional,75,240.0,1150.0,450.0,1840.0,74,N,N,30,12,15,25,16,,8,40,50,15,2,False,,,50,False,2019-08-17 06:08:00,2019-08-17 06:58:00,False,False,240,1150,450,1840
738,738,D,2019-08-17 23:30:00,EO,201,D,3,PEE,E90,110,96,738,Regional,13,300.0,1000.0,0.0,1300.0,12,D,D,29,13,6,25,13,3.0,10,40,50,6,2,True,True,True,40,True,2019-08-17 22:40:00,2019-08-17 23:20:00,False,False,300,1000,0,1300
739,739,A,2019-08-17 05:15:00,EO,202,D,3,PEE,E90,110,108,739,Regional,14,390.0,1000.0,0.0,1390.0,13,D,D,28,15,9,26,11,3.0,13,40,50,9,2,True,True,True,40,True,2019-08-17 05:28:00,2019-08-17 06:08:00,False,False,390,1000,0,1390
740,740,D,2019-08-17 07:10:00,EO,227,D,3,VOG,E90,110,86,740,Regional,13,300.0,1000.0,0.0,1300.0,12,D,D,29,13,6,25,13,3.0,10,40,50,6,2,True,True,True,40,True,2019-08-17 06:20:00,2019-08-17 07:00:00,False,False,300,1000,0,1300
741,741,A,2019-08-17 11:35:00,EO,228,D,3,VOG,E90,110,88,741,Regional,13,300.0,1000.0,0.0,1300.0,12,D,D,29,13,6,25,13,3.0,10,40,50,6,2,True,True,True,40,True,2019-08-17 11:45:00,2019-08-17 12:25:00,False,False,300,1000,0,1300
742,742,D,2019-08-17 07:05:00,EO,337,D,3,CSY,E90,110,97,742,Regional,3,240.0,1150.0,240.0,1630.0,2,N,N,26,16,8,25,11,,8,40,50,8,2,False,,,50,False,2019-08-17 06:07:00,2019-08-17 06:57:00,False,False,240,1150,240,1630
743,743,A,2019-08-17 10:30:00,EO,338,D,3,CSY,E90,110,89,743,Regional,1,150.0,1150.0,210.0,1510.0,0,N,N,27,19,7,26,11,,5,40,50,7,2,False,,,50,False,2019-08-17 10:35:00,2019-08-17 11:25:00,False,False,150,1150,210,1510
744,744,D,2019-08-17 07:00:00,EO,339,D,3,MQF,E90,110,97,744,Regional,8,270.0,1150.0,210.0,1630.0,7,D,D,26,11,7,28,14,3.0,14,40,50,7,2,True,True,True,40,True,2019-08-17 06:06:00,2019-08-17 06:46:00,False,False,420,1000,0,1420
745,745,A,2019-08-17 20:15:00,EO,340,D,3,MQF,E90,110,97,745,Regional,16,330.0,1000.0,0.0,1330.0,15,D,D,29,13,5,27,11,3.0,11,40,50,5,2,True,True,True,40,True,2019-08-17 20:26:00,2019-08-17 21:06:00,False,False,330,1000,0,1330
746,746,D,2019-08-17 17:00:00,EO,389,D,3,NBC,E90,110,94,746,Regional,5,210.0,1150.0,270.0,1630.0,4,N,N,25,19,9,29,14,,7,40,50,9,2,False,,,50,False,2019-08-17 16:03:00,2019-08-17 16:53:00,False,False,210,1150,270,1630
747,747,A,2019-08-17 21:35:00,EO,390,D,3,NBC,E90,110,103,747,Regional,13,300.0,1000.0,0.0,1300.0,12,D,D,29,13,6,25,13,3.0,10,40,50,6,2,True,True,True,40,True,2019-08-17 21:45:00,2019-08-17 22:25:00,False,False,300,1000,0,1300
748,748,D,2019-08-17 07:15:00,EO,529,D,3,REN,E90,110,81,748,Regional,11,180.0,1150.0,180.0,1510.0,10,D,D,25,15,10,27,12,3.0,14,40,50,10,2,True,True,True,40,True,2019-08-17 06:21:00,2019-08-17 07:01:00,False,False,420,1000,0,1420
749,749,A,2019-08-17 12:25:00,EO,530,D,3,REN,E90,110,100,749,Regional,17,360.0,1000.0,0.0,1360.0,16,D,D,28,12,10,28,14,3.0,12,40,50,10,2,True,True,True,40,True,2019-08-17 12:37:00,2019-08-17 13:17:00,False,False,360,1000,0,1360
750,750,D,2019-08-17 00:30:00,EO,563,D,3,OSW,E90,110,64,750,Regional,1,150.0,1150.0,105.0,1405.0,0,N,N,27,19,7,26,11,,5,40,50,7,1,False,,,50,False,2019-08-16 23:35:00,2019-08-17 00:25:00,False,False,150,1150,105,1405
751,751,A,2019-08-17 06:15:00,EO,564,D,3,OSW,E90,110,72,751,Regional,83,210.0,1150.0,255.0,1615.0,82,N,N,30,13,17,27,19,,7,40,50,17,1,False,,,50,False,2019-08-17 06:22:00,2019-08-17 07:12:00,False,False,210,1150,255,1615
752,752,D,2019-08-17 07:05:00,EO,645,D,3,RTW,E90,110,92,752,Regional,44,330.0,1150.0,360.0,1840.0,43,I,I,31,10,15,34,10,5.0,19,40,50,15,2,True,False,False,50,False,2019-08-17 05:56:00,2019-08-17 06:46:00,False,False,570,1250,450,2270
753,753,A,2019-08-17 21:45:00,EO,646,D,3,RTW,E90,110,68,753,Regional,2,150.0,1150.0,150.0,1450.0,1,N,N,29,18,10,25,13,,5,40,50,10,1,False,,,50,False,2019-08-17 21:50:00,2019-08-17 22:40:00,False,False,150,1150,150,1450
754,754,D,2019-08-17 23:55:00,EO,729,D,3,REN,E90,110,94,754,Regional,18,390.0,1000.0,0.0,1390.0,17,D,D,27,15,7,28,15,3.0,13,40,50,7,2,True,True,True,40,True,2019-08-17 23:02:00,2019-08-17 23:42:00,False,False,390,1000,0,1390
755,755,D,2019-08-17 18:10:00,BA,234,I,5,LHR,321,154,148,755,Narrow_Body,35,510.0,1250.0,0.0,1760.0,34,I,I,35,13,15,35,8,5.0,17,50,65,8,2,True,True,True,50,True,2019-08-17 17:03:00,2019-08-17 17:53:00,False,False,510,1250,0,1760
756,756,A,2019-08-17 16:50:00,BA,235,I,5,LHR,321,154,136,756,Narrow_Body,44,330.0,1495.0,300.0,2125.0,43,I,I,31,10,15,34,10,5.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 17:09:00,2019-08-17 17:59:00,False,False,570,1250,0,1820
757,757,A,2019-08-17 16:20:00,SU,260,I,3,CDG,32B,183,170,757,Narrow_Body,24,390.0,1250.0,0.0,1640.0,23,I,I,29,12,6,26,12,3.0,13,50,65,6,3,True,True,True,50,True,2019-08-17 16:33:00,2019-08-17 17:23:00,False,False,390,1250,0,1640
758,758,D,2019-08-17 20:45:00,SU,400,I,2,CAI,32B,183,121,758,Narrow_Body,80,150.0,1495.0,360.0,2005.0,79,N,N,28,12,19,30,15,,5,50,65,12,2,False,,,65,False,2019-08-17 19:35:00,2019-08-17 20:40:00,False,False,150,1495,360,2005
759,759,A,2019-08-17 07:25:00,SU,401,I,3,CAI,32B,183,177,759,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,3,True,True,True,50,True,2019-08-17 07:37:00,2019-08-17 08:27:00,False,False,360,1250,0,1610
760,760,D,2019-08-17 01:35:00,SU,500,I,3,TLV,32B,183,181,760,Narrow_Body,26,390.0,1250.0,0.0,1640.0,25,I,I,25,11,7,30,12,3.0,13,50,65,7,3,True,True,True,50,True,2019-08-17 00:32:00,2019-08-17 01:22:00,False,False,390,1250,0,1640
761,761,A,2019-08-17 12:00:00,SU,501,I,3,TLV,32B,183,176,761,Narrow_Body,23,360.0,1250.0,0.0,1610.0,22,I,I,28,11,7,30,15,3.0,12,50,65,7,3,True,True,True,50,True,2019-08-17 12:12:00,2019-08-17 13:02:00,False,False,360,1250,0,1610
762,762,D,2019-08-17 13:20:00,SU,508,I,3,TLV,32B,183,177,762,Narrow_Body,25,390.0,1250.0,0.0,1640.0,24,I,I,28,14,10,27,11,3.0,13,50,65,10,3,True,True,True,50,True,2019-08-17 12:17:00,2019-08-17 13:07:00,False,False,390,1250,0,1640
763,763,A,2019-08-17 23:05:00,SU,509,I,3,TLV,32B,183,171,763,Narrow_Body,21,420.0,1250.0,0.0,1670.0,20,I,I,26,13,10,29,14,3.0,14,50,65,10,3,True,True,True,50,True,2019-08-17 23:19:00,2019-08-18 00:09:00,False,False,420,1250,0,1670
764,764,D,2019-08-17 07:45:00,SU,1138,D,1,AER,32B,183,171,764,Narrow_Body,105,390.0,1495.0,270.0,2155.0,101,N,N,6,40,40,13,40,,13,50,65,6,3,False,,,65,False,2019-08-17 06:27:00,2019-08-17 07:32:00,False,False,390,1495,270,2155
765,765,A,2019-08-17 13:40:00,SU,1139,D,1,AER,32B,183,147,765,Narrow_Body,191,180.0,1495.0,300.0,1975.0,186,N,N,10,36,30,15,36,,6,50,65,10,2,False,,,65,False,2019-08-17 13:46:00,2019-08-17 14:51:00,False,False,180,1495,300,1975
766,766,D,2019-08-17 09:15:00,SU,1190,D,1,KZN,32B,183,167,766,Narrow_Body,105,390.0,1495.0,270.0,2155.0,101,N,N,6,40,40,13,40,,13,50,65,6,3,False,,,65,False,2019-08-17 07:57:00,2019-08-17 09:02:00,False,False,390,1495,270,2155
767,767,A,2019-08-17 13:15:00,SU,1191,D,1,KZN,32B,183,77,767,Narrow_Body,210,150.0,1495.0,195.0,1840.0,205,N,N,13,36,34,13,39,,5,50,65,13,1,False,,,65,False,2019-08-17 13:20:00,2019-08-17 14:25:00,False,False,150,1495,195,1840
768,768,D,2019-08-17 19:20:00,SU,1194,D,1,KZN,32B,183,122,768,Narrow_Body,190,180.0,1495.0,300.0,1975.0,185,N,N,10,39,35,13,40,,6,50,65,10,2,False,,,65,False,2019-08-17 18:09:00,2019-08-17 19:14:00,False,False,180,1495,300,1975
769,769,A,2019-08-17 23:40:00,SU,1195,D,1,KZN,32B,183,47,769,Narrow_Body,190,180.0,1495.0,150.0,1825.0,185,N,N,10,39,35,13,40,,6,50,65,10,1,False,,,65,False,2019-08-17 23:46:00,2019-08-18 00:51:00,False,False,180,1495,150,1825
770,770,D,2019-08-17 22:15:00,SU,1198,D,1,KZN,32B,183,174,770,Narrow_Body,115,660.0,1250.0,0.0,1910.0,111,D,D,5,35,36,6,37,1.0,22,50,65,5,3,True,True,True,50,True,2019-08-17 21:03:00,2019-08-17 21:53:00,False,False,660,1250,0,1910
